TransactionID,Date,Time,DayOfWeek,MonthName,ItemSold,QuantitySold,MetalType,Weight,Cost,Profit,DiscountApplied,SalePrice,ProfitMarginPercentage,PaymentMethod,CustomerID,Age,Gender,SalesAssociate
TRX004925,2024-09-27,15:38:07,Friday,September,Bracelet,2,Silver,3.65,3.10,9.31,0.43,17.75,472.580645,Cash,CUST00385,39,Female,Olivia
TRX004926,2024-09-27,09:12:13,Friday,September,Chain,1,Silver,14.18,12.05,36.16,1.96,34.21,183.900415,Cash,CUST00021,42,Male,Habib
TRX004927,2024-09-27,11:16:06,Friday,September,Chain,1,Silver,11.36,9.65,28.96,1.41,27.55,185.492228,Card,CUST00138,38,Female,Olivia
TRX004928,2024-09-27,12:14:39,Friday,September,Necklace,1,Silver,3.02,2.57,7.70,0.44,7.25,182.101167,Cash,CUST00267,57,Female,Olivia
TRX004929,2024-09-27,14:35:58,Friday,September,Chain,2,Silver,26.61,22.62,67.86,3.93,127.86,465.251989,Card,CUST00151,45,Male,Joseph
TRX004930,2024-09-27,14:36:47,Friday,September,Bracelet,1,Silver,3.32,2.82,8.47,0.34,8.13,188.297872,Cash,CUST00141,52,Male,Joseph
TRX004931,2024-09-27,09:55:14,Friday,September,Bracelet,1,Silver,21.87,18.59,55.76,2.99,52.77,183.862292,Card,CUST00408,44,Male,Chilli
TRX004932,2024-09-27,18:08:57,Friday,September,Chain,1,Silver,15.67,13.32,39.95,1.38,38.57,189.564565,Card,CUST00008,40,"Prefer not to say",Chilli
TRX004933,2024-09-27,10:30:46,Friday,September,Earrings,1,Silver,1.42,1.20,3.61,0.13,3.49,190.833333,Cash,CUST00040,25,Non-binary,Habib
TRX004934,2024-09-27,15:40:06,Friday,September,Bracelet,1,Silver,8.77,7.45,22.36,1.42,20.94,181.073826,Card,CUST00407,34,Female,Joseph
TRX004935,2024-09-27,17:13:48,Friday,September,Necklace,1,Silver,4.59,3.91,11.72,0.45,11.27,188.235294,Card,CUST00308,45,Female,Joseph
TRX004936,2024-09-27,18:07:11,Friday,September,Necklace,1,Silver,9.15,7.78,23.34,1.30,22.04,183.290488,Card,CUST00077,41,"Prefer not to say",Olivia
TRX004937,2024-09-27,11:14:34,Friday,September,Chain,3,Silver,17.80,15.13,45.40,1.68,131.16,766.886980,Card,CUST00448,45,Female,Olivia
TRX004938,2024-09-27,17:14:59,Friday,September,Ring,1,Silver,1.68,1.43,4.29,0.08,4.21,194.405594,Cash,CUST00002,46,Non-binary,Habib
TRX004939,2024-09-27,19:56:55,Friday,September,Bracelet,1,Silver,24.88,21.15,63.45,4.30,59.15,179.669031,Cash,CUST00359,56,Male,Habib
TRX004940,2024-09-27,09:20:28,Friday,September,Necklace,1,Silver,13.92,11.84,35.51,1.09,34.41,190.625000,Card,CUST00402,52,Non-binary,Joseph
TRX004941,2024-09-27,16:26:06,Friday,September,Chain,1,Silver,21.66,18.41,55.22,1.44,53.78,192.123846,Cash,CUST00024,50,Non-binary,Chilli
TRX004942,2024-09-29,10:08:16,Sunday,September,Ring,1,Silver,4.37,3.72,11.15,0.48,10.67,186.827957,Cash,CUST00195,33,Female,Joseph
TRX004943,2024-09-29,19:09:22,Sunday,September,Chain,1,Silver,13.85,11.77,35.32,1.30,34.01,188.954970,Cash,CUST00067,34,Female,Joseph
TRX004944,2024-09-29,09:04:45,Sunday,September,Necklace,3,Silver,3.47,2.95,8.85,0.45,25.21,754.576271,Cash,CUST00384,44,Female,Olivia
TRX004945,2024-09-29,16:24:04,Sunday,September,Bracelet,1,Silver,12.15,10.33,30.98,2.00,28.98,180.542110,Cash,CUST00165,24,Non-binary,Olivia
TRX004946,2024-09-29,12:51:01,Sunday,September,Ring,1,Silver,2.81,2.39,7.16,0.51,6.65,178.242678,Card,CUST00481,45,Female,Habib
TRX004947,2024-09-29,13:52:37,Sunday,September,Bracelet,1,Silver,19.59,16.65,49.96,3.13,46.83,181.261261,Card,CUST00222,40,Female,Olivia
TRX004948,2024-09-29,09:46:48,Sunday,September,Bracelet,1,Silver,12.49,10.61,31.84,1.40,30.44,186.899152,Cash,CUST00387,57,"Prefer not to say",Olivia
TRX004949,2024-09-29,18:44:21,Sunday,September,Chain,1,Silver,25.64,21.79,65.38,2.13,63.25,190.270766,Cash,CUST00380,57,"Prefer not to say",Olivia
TRX004950,2024-09-29,13:37:06,Sunday,September,Necklace,3,"24kt Gold",6.64,488.69,733.04,24.17,2126.61,335.165442,Cash,CUST00041,56,Female,Chilli
TRX004951,2024-09-29,17:42:26,Sunday,September,Pendant,1,Silver,7.67,6.52,19.57,0.46,19.11,193.098160,Cash,CUST00337,45,"Prefer not to say",Chilli
TRX004952,2024-09-29,14:35:07,Sunday,September,Ring,1,"14kt Gold",2.71,116.17,174.26,7.35,166.90,43.668761,Cash,CUST00114,50,Male,Olivia
TRX004953,2024-09-29,17:31:51,Sunday,September,Bracelet,1,Silver,19.13,16.26,48.78,2.34,46.44,185.608856,Cash,CUST00011,47,Female,Olivia
TRX004954,2024-09-30,16:11:36,Monday,September,Ring,1,Silver,5.60,4.76,14.29,0.84,13.45,182.563025,Cash,CUST00430,50,Non-binary,Olivia
TRX004955,2024-09-30,11:55:17,Monday,September,Bracelet,1,Silver,26.17,22.25,66.74,4.17,62.57,181.213483,Cash,CUST00442,47,"Prefer not to say",Joseph
TRX004956,2024-09-30,19:45:50,Monday,September,Earrings,1,Silver,1.30,1.11,3.32,0.15,3.17,185.585586,Card,CUST00376,48,Female,Joseph
TRX004957,2024-09-30,09:52:08,Monday,September,Earrings,1,Silver,2.80,2.38,7.15,0.32,6.82,186.554622,Cash,CUST00484,34,Non-binary,Joseph
TRX004958,2024-09-30,18:52:01,Monday,September,Earrings,1,Silver,2.65,2.25,6.76,0.21,6.56,191.555556,Card,CUST00331,62,Female,Habib
TRX004959,2024-09-30,10:27:57,Monday,September,Necklace,2,Silver,11.24,9.55,28.65,1.35,54.59,471.623037,Cash,CUST00057,35,"Prefer not to say",Joseph
TRX004960,2024-09-30,12:23:32,Monday,September,Necklace,1,Silver,8.39,7.13,21.40,0.28,21.12,196.213184,Card,CUST00468,26,Male,Habib
TRX004961,2024-09-30,19:30:31,Monday,September,Earrings,1,Silver,2.51,2.13,6.40,0.19,6.22,192.018779,Cash,CUST00002,46,Non-binary,Chilli
TRX004962,2024-09-30,09:51:41,Monday,September,Earrings,1,"14kt Gold",1.19,51.00,76.50,4.31,72.19,41.549020,Cash,CUST00287,64,Male,Chilli
TRX004963,2024-09-30,15:31:49,Monday,September,Pendant,1,"14kt Gold",11.58,496.93,745.39,37.50,707.89,42.452659,Card,CUST00320,56,Non-binary,Joseph
TRX004964,2024-09-30,16:39:49,Monday,September,Necklace,1,Silver,4.12,3.50,10.50,0.65,9.85,181.428571,Card,CUST00082,38,Non-binary,Olivia
TRX004965,2024-09-30,14:15:01,Monday,September,Ring,1,Silver,5.17,4.40,13.19,1.01,12.18,176.818182,Cash,CUST00335,36,Male,Joseph
TRX004966,2024-09-30,10:04:39,Monday,September,Earrings,1,Silver,1.99,1.69,5.08,0.40,4.68,176.923077,Card,CUST00387,57,"Prefer not to say",Joseph
TRX004967,2024-09-30,18:45:34,Monday,September,Bracelet,1,Silver,22.55,19.17,57.50,1.75,55.75,190.818988,Card,CUST00400,45,Female,Joseph
TRX004968,2024-09-30,19:45:53,Monday,September,Chain,1,Silver,18.31,15.56,46.68,0.59,46.10,196.272494,Cash,CUST00259,45,Female,Olivia
TRX004969,2024-09-30,11:20:57,Monday,September,Earrings,1,Silver,2.63,2.23,6.70,0.35,6.35,184.753363,Card,CUST00350,51,Male,Chilli
TRX004970,2024-09-30,11:40:19,Monday,September,Pendant,3,Silver,6.10,5.19,15.56,1.22,43.02,728.901734,Cash,CUST00220,41,Non-binary,Joseph
TRX004971,2024-09-30,11:12:01,Monday,September,Ring,1,Silver,5.10,4.33,12.99,0.70,12.30,184.064665,Cash,CUST00477,51,Non-binary,Olivia
TRX004972,2024-09-30,15:48:45,Monday,September,Chain,1,Silver,15.60,13.26,39.77,1.94,37.84,185.369532,Card,CUST00343,55,Female,Olivia
TRX004973,2024-09-30,16:13:39,Monday,September,Ring,1,Silver,2.10,1.79,5.37,0.34,5.02,180.446927,Card,CUST00470,23,Male,Olivia
TRX004974,2024-09-30,10:35:44,Monday,September,Chain,1,Silver,20.21,17.18,51.55,2.63,48.91,184.691502,Card,CUST00115,35,Male,Habib
TRX004975,2024-09-30,12:16:23,Monday,September,Earrings,3,Silver,2.54,2.16,6.49,0.21,18.84,772.222222,Cash,CUST00016,52,Non-binary,Chilli
TRX004976,2024-09-30,17:01:17,Monday,September,Necklace,2,Silver,5.68,4.83,14.48,0.41,28.13,482.401656,Card,CUST00322,33,Male,Chilli
TRX004977,2024-09-30,10:36:10,Monday,September,Bracelet,1,Silver,24.75,21.04,63.11,3.41,59.70,183.745247,Cash,CUST00007,45,Non-binary,Chilli
TRX004978,2024-09-30,19:38:56,Monday,September,Chain,3,Silver,14.71,12.50,37.51,1.39,108.35,766.800000,Cash,CUST00255,39,Female,Habib
TRX004979,2024-09-30,13:33:20,Monday,September,Pendant,1,Silver,9.00,7.65,22.96,1.18,21.78,184.705882,Cash,CUST00310,58,Male,Habib
TRX004980,2024-09-30,15:36:12,Monday,September,Ring,1,Silver,1.02,0.87,2.61,0.09,2.52,189.655172,Card,CUST00201,45,Female,Joseph
TRX004981,2024-09-30,18:14:53,Monday,September,Necklace,1,Silver,3.03,2.58,7.73,0.27,7.47,189.534884,Cash,CUST00155,42,Female,Chilli
TRX004982,2024-09-30,18:50:50,Monday,September,Chain,1,Silver,25.03,21.27,63.82,1.12,62.70,194.781382,Card,CUST00143,38,"Prefer not to say",Olivia
TRX004983,2024-09-30,14:24:21,Monday,September,Ring,1,Silver,2.48,2.11,6.32,0.27,6.05,186.729858,Card,CUST00494,48,Non-binary,Olivia
TRX004984,2024-09-30,16:25:15,Monday,September,Chain,1,Silver,23.03,19.57,58.72,3.89,54.83,180.173735,Card,CUST00007,45,Non-binary,Habib
TRX004985,2024-09-30,13:14:23,Monday,September,Chain,2,Silver,11.23,9.54,28.63,0.78,55.69,483.752621,Cash,CUST00314,33,Non-binary,Olivia
TRX004986,2024-09-30,14:10:26,Monday,September,Necklace,1,Silver,11.37,9.66,28.99,1.86,27.12,180.745342,Card,CUST00105,47,Female,Joseph
TRX004987,2024-09-30,15:47:19,Monday,September,Necklace,1,Silver,10.74,9.13,27.39,1.14,26.25,187.513691,Card,CUST00228,53,Non-binary,Chilli
TRX004988,2024-09-30,13:15:38,Monday,September,Earrings,1,Silver,1.84,1.56,4.69,0.18,4.51,189.102564,Card,CUST00177,35,Non-binary,Olivia
TRX004989,2024-09-30,15:33:04,Monday,September,Chain,1,Silver,25.39,21.58,64.75,3.04,61.71,185.959222,Card,CUST00255,39,Female,Olivia
TRX004990,2024-09-30,19:40:09,Monday,September,Chain,1,Silver,28.99,24.64,73.93,2.82,71.11,188.595779,Cash,CUST00145,42,Female,Joseph
TRX004991,2024-09-30,15:53:14,Monday,September,Bracelet,1,Silver,14.43,12.27,36.80,2.11,34.69,182.722086,Card,CUST00351,35,Non-binary,Joseph
TRX004992,2024-10-01,16:06:25,Tuesday,October,Pendant,1,Silver,7.99,6.79,20.36,1.32,19.04,180.412371,Cash,CUST00264,59,Non-binary,Joseph
TRX004993,2024-10-01,13:40:07,Tuesday,October,Earrings,2,Silver,1.24,1.05,3.16,0.15,6.02,473.333333,Card,CUST00292,33,Non-binary,Joseph
TRX004994,2024-10-01,16:08:21,Tuesday,October,Ring,1,Silver,3.30,2.81,8.42,0.44,7.97,183.629893,Card,CUST00198,41,Non-binary,Joseph
TRX004995,2024-10-01,11:59:10,Tuesday,October,Ring,1,Silver,1.85,1.58,4.73,0.19,4.54,187.341772,Cash,CUST00289,35,Non-binary,Olivia
TRX004996,2024-10-01,15:01:41,Tuesday,October,Ring,1,Silver,6.22,5.29,15.86,0.24,15.62,195.274102,Card,CUST00191,27,Non-binary,Chilli
TRX004997,2024-10-01,11:55:18,Tuesday,October,Necklace,1,Silver,10.62,9.03,27.09,1.53,25.55,182.945736,Cash,CUST00211,40,"Prefer not to say",Chilli
TRX004998,2024-10-01,09:11:31,Tuesday,October,Earrings,3,Silver,1.68,1.42,4.27,0.23,12.13,754.225352,Cash,CUST00112,32,Male,Habib
TRX004999,2024-10-01,18:14:55,Tuesday,October,Chain,1,Silver,28.30,24.06,72.17,3.20,68.98,186.699917,Card,CUST00314,33,Non-binary,Habib
TRX005000,2024-10-01,10:26:57,Tuesday,October,Necklace,3,"22kt Gold",12.97,874.17,1311.26,47.56,3791.10,333.679948,Cash,CUST00353,36,Female,Chilli
TRX005001,2024-10-02,17:37:16,Wednesday,October,Pendant,3,Silver,9.95,8.46,25.37,0.92,73.34,766.903073,Cash,CUST00060,48,Non-binary,Chilli
TRX005002,2024-10-02,10:29:14,Wednesday,October,Ring,1,Silver,4.98,4.24,12.71,0.81,11.90,180.660377,Card,CUST00496,38,"Prefer not to say",Habib
TRX005003,2024-10-02,13:20:35,Wednesday,October,Pendant,1,"14kt Gold",4.86,208.57,312.85,19.40,293.45,40.696169,Card,CUST00414,37,Female,Habib
TRX005004,2024-10-02,11:18:55,Wednesday,October,Earrings,1,Silver,1.54,1.31,3.94,0.13,3.80,190.076336,Cash,CUST00365,42,Female,Olivia
TRX005005,2024-10-02,12:04:21,Wednesday,October,Pendant,1,Silver,7.56,6.42,19.27,0.90,18.37,186.137072,Cash,CUST00390,33,Female,Olivia
TRX005006,2024-10-02,10:03:17,Wednesday,October,Bracelet,1,Silver,13.75,11.69,35.07,1.01,34.06,191.360137,Cash,CUST00385,39,Female,Habib
TRX005007,2024-10-02,19:42:10,Wednesday,October,Bracelet,1,Silver,7.78,6.61,19.84,0.89,18.95,186.686838,Cash,CUST00459,49,"Prefer not to say",Olivia
TRX005008,2024-10-02,10:12:18,Wednesday,October,Chain,1,Silver,11.10,9.43,28.30,0.78,27.52,191.834571,Cash,CUST00210,44,Non-binary,Olivia
TRX005009,2024-10-02,12:10:42,Wednesday,October,Ring,1,Silver,6.56,5.58,16.73,0.82,15.91,185.125448,Cash,CUST00148,34,Male,Olivia
TRX005010,2024-10-02,17:01:20,Wednesday,October,Chain,1,Silver,24.42,20.76,62.27,3.02,59.25,185.404624,Cash,CUST00327,41,"Prefer not to say",Olivia
TRX005011,2024-10-02,19:34:27,Wednesday,October,Bracelet,1,Silver,4.10,3.49,10.46,0.22,10.24,193.409742,Card,CUST00074,36,Female,Joseph
TRX005012,2024-10-02,18:03:24,Wednesday,October,Necklace,1,Silver,7.97,6.78,20.33,1.30,19.03,180.678466,Card,CUST00249,57,Female,Olivia
TRX005013,2024-10-02,14:47:11,Wednesday,October,Pendant,2,Silver,11.64,9.90,29.69,1.40,56.58,471.515152,Cash,CUST00020,37,Male,Olivia
TRX005014,2024-10-02,10:57:43,Wednesday,October,Necklace,1,Silver,13.39,11.38,34.14,1.71,32.44,185.061511,Cash,CUST00407,34,Female,Chilli
TRX005015,2024-10-02,14:44:09,Wednesday,October,Bracelet,1,Silver,14.87,12.64,37.91,1.34,36.57,189.319620,Card,CUST00461,54,"Prefer not to say",Joseph
TRX005016,2024-10-02,18:19:01,Wednesday,October,Chain,1,Silver,9.05,7.69,23.07,1.38,21.69,182.054616,Cash,CUST00157,51,"Prefer not to say",Joseph
TRX005017,2024-10-02,16:02:14,Wednesday,October,Earrings,1,Silver,2.42,2.05,6.16,0.33,5.84,184.878049,Cash,CUST00051,46,"Prefer not to say",Chilli
TRX005018,2024-10-02,15:59:22,Wednesday,October,Bracelet,1,Silver,12.64,10.74,32.23,0.99,31.23,190.782123,Cash,CUST00485,63,"Prefer not to say",Habib
TRX005019,2024-10-02,11:10:07,Wednesday,October,Pendant,1,Silver,10.63,9.03,27.10,1.77,25.33,180.509413,Card,CUST00283,40,Non-binary,Habib
TRX005020,2024-10-02,13:08:03,Wednesday,October,Earrings,1,Silver,2.06,1.75,5.25,0.11,5.14,193.714286,Cash,CUST00072,44,Female,Olivia
TRX005021,2024-10-02,11:08:54,Wednesday,October,Pendant,1,Silver,4.65,3.96,11.87,0.71,11.16,181.818182,Card,CUST00223,35,"Prefer not to say",Olivia
TRX005022,2024-10-03,10:56:08,Thursday,October,Ring,1,Silver,6.61,5.62,16.85,0.87,15.98,184.341637,Cash,CUST00500,44,Non-binary,Olivia
TRX005023,2024-10-03,14:37:20,Thursday,October,Pendant,1,Silver,4.24,3.60,10.80,0.34,10.46,190.555556,Cash,CUST00343,55,Female,Joseph
TRX005024,2024-10-03,18:20:32,Thursday,October,Pendant,1,Silver,5.34,4.54,13.62,0.58,13.03,187.004405,Card,CUST00104,18,Female,Habib
TRX005025,2024-10-03,15:27:37,Thursday,October,Ring,1,"24kt Gold",1.75,128.65,192.97,9.80,183.17,42.378546,Cash,CUST00266,31,Female,Joseph
TRX005026,2024-10-03,13:22:00,Thursday,October,Ring,1,Silver,4.88,4.15,12.44,0.70,11.74,182.891566,Cash,CUST00477,51,Non-binary,Habib
TRX005027,2024-10-03,11:43:40,Thursday,October,Earrings,1,Silver,1.34,1.14,3.42,0.17,3.25,185.087719,Cash,CUST00500,44,Non-binary,Chilli
TRX005028,2024-10-03,19:09:01,Thursday,October,Chain,3,Silver,21.36,18.15,54.46,3.62,152.50,740.220386,Card,CUST00463,47,Male,Joseph
TRX005029,2024-10-03,17:02:12,Thursday,October,Necklace,2,Silver,7.59,6.45,19.35,1.52,35.67,453.023256,Cash,CUST00291,62,Female,Joseph
TRX005030,2024-10-03,14:17:38,Thursday,October,Earrings,1,Silver,1.57,1.34,4.01,0.26,3.75,179.850746,Cash,CUST00145,42,Female,Joseph
TRX005031,2024-10-03,18:03:03,Thursday,October,Earrings,2,Silver,2.37,2.01,6.04,0.32,11.42,468.159204,Card,CUST00298,36,Female,Olivia
TRX005032,2024-10-03,10:38:55,Thursday,October,Bracelet,1,Silver,14.03,11.93,35.78,1.96,33.82,183.487008,Cash,CUST00202,43,"Prefer not to say",Olivia
TRX005033,2024-10-03,18:01:18,Thursday,October,Necklace,2,Silver,10.99,9.34,28.02,1.45,53.14,468.950749,Cash,CUST00172,49,Female,Chilli
TRX005034,2024-10-03,14:27:30,Thursday,October,Chain,1,Silver,18.63,15.84,47.52,2.82,44.70,182.196970,Card,CUST00364,33,Female,Habib
TRX005035,2024-10-03,19:07:01,Thursday,October,Ring,1,Silver,4.24,3.61,10.82,0.71,10.10,179.778393,Card,CUST00174,40,Female,Joseph
TRX005036,2024-10-03,10:57:36,Thursday,October,Bracelet,3,Silver,4.13,3.51,10.53,0.28,30.74,775.783476,Card,CUST00007,45,Non-binary,Chilli
TRX005037,2024-10-03,13:52:40,Thursday,October,Earrings,1,Silver,2.52,2.15,6.44,0.18,6.26,191.162791,Card,CUST00373,39,Female,Olivia
TRX005038,2024-10-03,19:31:17,Thursday,October,Earrings,1,Silver,2.92,2.48,7.45,0.36,7.10,186.290323,Card,CUST00056,49,Non-binary,Olivia
TRX005039,2024-10-03,11:20:49,Thursday,October,Earrings,1,Silver,1.58,1.34,4.02,0.26,3.77,181.343284,Card,CUST00253,43,Male,Olivia
TRX005040,2024-10-03,16:56:09,Thursday,October,Pendant,1,Silver,10.97,9.33,27.98,1.78,26.20,180.814577,Cash,CUST00213,38,Male,Joseph
TRX005041,2024-10-03,09:56:53,Thursday,October,Pendant,1,Silver,2.32,1.97,5.91,0.36,5.55,181.725888,Cash,CUST00433,31,"Prefer not to say",Olivia
TRX005042,2024-10-03,10:52:31,Thursday,October,Bracelet,3,Silver,19.34,16.44,49.31,1.67,142.94,769.464720,Card,CUST00474,52,Non-binary,Joseph
TRX005043,2024-10-03,19:42:00,Thursday,October,Necklace,1,Silver,3.07,2.61,7.82,0.29,7.53,188.505747,Card,CUST00357,27,Male,Joseph
TRX005044,2024-10-03,10:51:40,Thursday,October,Necklace,1,Silver,3.06,2.60,7.80,0.42,7.38,183.846154,Card,CUST00463,47,Male,Chilli
TRX005045,2024-10-04,12:16:48,Friday,October,Pendant,3,Silver,10.38,8.82,26.47,0.87,76.80,770.748299,Cash,CUST00390,33,Female,Chilli
TRX005046,2024-10-04,13:09:34,Friday,October,Pendant,3,"22kt Gold",11.09,747.48,1121.21,83.96,3111.75,316.298764,Cash,CUST00244,49,Female,Joseph
TRX005047,2024-10-06,16:38:13,Sunday,October,Pendant,3,Silver,9.69,8.24,24.71,0.58,72.38,778.398058,Card,CUST00232,29,"Prefer not to say",Olivia
TRX005048,2024-10-06,12:19:12,Sunday,October,Chain,1,Silver,15.50,13.17,39.52,2.12,37.40,183.978740,Card,CUST00006,51,Male,Joseph
TRX005049,2024-10-06,09:57:47,Sunday,October,Necklace,1,"22kt Gold",13.43,905.49,1358.24,52.41,1305.83,44.212526,Cash,CUST00451,44,"Prefer not to say",Chilli
TRX005050,2024-10-06,10:58:23,Sunday,October,Ring,1,Silver,6.30,5.36,16.08,1.24,14.84,176.865672,Cash,CUST00212,34,Female,Joseph
TRX005051,2024-10-06,14:24:08,Sunday,October,Chain,1,Silver,16.69,14.19,42.56,2.77,39.79,180.408739,Cash,CUST00071,34,Female,Habib
TRX005052,2024-10-06,12:34:19,Sunday,October,Necklace,1,Silver,14.67,12.47,37.40,2.38,35.02,180.834002,Card,CUST00474,52,Non-binary,Habib
TRX005053,2024-10-06,19:43:27,Sunday,October,Bracelet,1,Silver,18.47,15.70,47.10,2.85,44.25,181.847134,Cash,CUST00359,56,Male,Habib
TRX005054,2024-10-06,15:52:50,Sunday,October,Ring,1,Silver,1.58,1.34,4.02,0.24,3.78,182.089552,Card,CUST00049,42,Male,Olivia
TRX005055,2024-10-06,18:17:16,Sunday,October,Pendant,1,Silver,11.14,9.47,28.41,0.53,27.88,194.403379,Card,CUST00453,49,Female,Chilli
TRX005056,2024-10-06,13:26:34,Sunday,October,Chain,1,Silver,14.68,12.48,37.43,2.67,34.76,178.525641,Cash,CUST00320,56,Non-binary,Joseph
TRX005057,2024-10-06,19:01:56,Sunday,October,Earrings,1,Silver,2.98,2.53,7.60,0.41,7.18,183.794466,Card,CUST00292,33,Non-binary,Chilli
TRX005058,2024-10-06,19:03:24,Sunday,October,Earrings,1,Silver,1.29,1.10,3.30,0.21,3.09,180.909091,Card,CUST00355,53,"Prefer not to say",Joseph
TRX005059,2024-10-06,17:50:42,Sunday,October,Pendant,2,Silver,4.40,3.74,11.22,0.53,21.37,471.390374,Cash,CUST00141,52,Male,Joseph
TRX005060,2024-10-06,15:47:20,Sunday,October,Bracelet,1,Silver,3.70,3.15,9.45,0.24,9.21,192.380952,Card,CUST00286,43,"Prefer not to say",Joseph
TRX005061,2024-10-06,19:53:25,Sunday,October,Necklace,1,Silver,9.82,8.35,25.04,1.12,23.92,186.467066,Cash,CUST00454,46,Non-binary,Joseph
TRX005062,2024-10-06,16:47:38,Sunday,October,Necklace,1,Silver,11.78,10.02,30.05,1.17,28.89,188.323353,Card,CUST00260,42,"Prefer not to say",Chilli
TRX005063,2024-10-06,19:04:26,Sunday,October,Pendant,1,Silver,10.89,9.26,27.78,1.29,26.49,186.069114,Cash,CUST00297,38,Female,Chilli
TRX005064,2024-10-06,18:08:34,Sunday,October,Chain,1,Silver,16.65,14.16,42.47,2.44,40.03,182.697740,Cash,CUST00335,36,Male,Chilli
TRX005065,2024-10-06,10:26:05,Sunday,October,Chain,1,Silver,8.82,7.50,22.50,1.49,21.01,180.133333,Card,CUST00450,40,Non-binary,Habib
TRX005066,2024-10-06,13:57:08,Sunday,October,Bracelet,1,Silver,6.46,5.50,16.49,1.16,15.33,178.727273,Cash,CUST00399,38,Female,Habib
TRX005067,2024-10-06,11:14:50,Sunday,October,Necklace,1,Silver,8.66,7.36,22.09,1.04,21.04,185.869565,Card,CUST00353,36,Female,Chilli
TRX005068,2024-10-06,16:35:39,Sunday,October,Necklace,1,Silver,11.00,9.35,28.05,0.75,27.29,191.871658,Card,CUST00346,35,Non-binary,Habib
TRX005069,2024-10-06,18:41:06,Sunday,October,Chain,1,Silver,10.70,9.09,27.27,1.12,26.16,187.788779,Card,CUST00027,63,Male,Olivia
TRX005070,2024-10-06,15:19:35,Sunday,October,Ring,1,Silver,3.41,2.90,8.69,0.55,8.13,180.344828,Card,CUST00239,37,Non-binary,Joseph
TRX005071,2024-10-06,12:34:41,Sunday,October,Earrings,1,Silver,1.81,1.54,4.61,0.22,4.38,184.415584,Cash,CUST00488,31,Female,Chilli
TRX005072,2024-10-06,17:05:05,Sunday,October,Ring,1,Silver,3.19,2.71,8.14,0.52,7.62,181.180812,Card,CUST00416,31,Non-binary,Habib
TRX005073,2024-10-06,15:14:22,Sunday,October,Pendant,2,Silver,6.60,5.61,16.83,1.29,31.09,454.188948,Card,CUST00453,49,Female,Joseph
TRX005074,2024-10-06,19:55:46,Sunday,October,Ring,3,Silver,3.40,2.89,8.66,0.42,24.72,755.363322,Card,CUST00351,35,Non-binary,Olivia
TRX005075,2024-10-07,19:07:10,Monday,October,Ring,1,Silver,1.97,1.68,5.03,0.18,4.85,188.690476,Card,CUST00127,54,"Prefer not to say",Olivia
TRX005076,2024-10-07,09:10:10,Monday,October,Pendant,1,Silver,2.84,2.41,7.24,0.46,6.78,181.327801,Card,CUST00168,55,Female,Olivia
TRX005077,2024-10-07,16:52:37,Monday,October,Ring,1,Silver,4.66,3.96,11.89,0.52,11.37,187.121212,Cash,CUST00320,56,Non-binary,Habib
TRX005078,2024-10-07,19:48:20,Monday,October,Ring,1,Silver,2.06,1.75,5.25,0.25,5.00,185.714286,Card,CUST00230,58,Female,Chilli
TRX005079,2024-10-07,19:02:11,Monday,October,Necklace,1,Silver,4.63,3.93,11.80,0.27,11.53,193.384224,Card,CUST00368,69,Male,Chilli
TRX005080,2024-10-07,18:26:33,Monday,October,Ring,1,Silver,2.32,1.97,5.92,0.38,5.54,181.218274,Cash,CUST00494,48,Non-binary,Habib
TRX005081,2024-10-07,10:26:05,Monday,October,Ring,1,Silver,4.86,4.13,12.39,0.65,11.74,184.261501,Cash,CUST00500,44,Non-binary,Joseph
TRX005082,2024-10-07,13:38:58,Monday,October,Bracelet,1,Silver,26.12,22.20,66.60,3.42,63.18,184.594595,Card,CUST00359,56,Male,Joseph
TRX005083,2024-10-07,17:32:15,Monday,October,Bracelet,1,Silver,8.08,6.87,20.62,0.99,19.63,185.735080,Cash,CUST00070,47,Male,Chilli
TRX005084,2024-10-07,09:42:51,Monday,October,Ring,1,Silver,5.81,4.93,14.80,0.85,13.95,182.961460,Card,CUST00191,27,Non-binary,Olivia
TRX005085,2024-10-07,11:37:35,Monday,October,Bracelet,1,Silver,10.98,9.33,27.99,1.30,26.70,186.173633,Cash,CUST00103,26,Male,Chilli
TRX005086,2024-10-07,16:27:47,Monday,October,Earrings,1,Silver,1.92,1.64,4.91,0.32,4.59,179.878049,Cash,CUST00275,49,"Prefer not to say",Joseph
